Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,label
0,2,620,630,1,1,5,620,60,0,0,0,3259,1,1
1,2,4110,160,0,0,0,4020,160,0,0,0,3260,0,1
1,2,550,610,2,6,0,490,150,1,2,1,3261,0,1
1,1,50,50,2,6,0,30,30,0,0,0,3262,0,1
1,3,410,410,3,6,0,160,410,0,0,0,3263,0,1
1,2,590,40,0,1,4,550,40,1,2,1,3264,0,0
0,2,0,0,0,6,0,0,0,1,1,1,3265,1,0
0,2,1370,30,0,4,0,1370,30,0,0,0,3266,1,1
0,3,5940,170,0,0,0,5940,170,0,0,0,3267,1,1
1,2,2460,860,0,0,3,2400,120,0,0,0,3268,0,1
1,2,1230,90,0,2,4,570,80,0,0,0,3269,0,1
0,2,3240,460,0,0,0,2840,0,2,8,1,3270,1,0
1,3,1100,440,0,5,0,840,150,0,0,0,3271,0,1
0,2,1560,150,0,0,3,1490,150,1,2,1,3272,1,1
0,2,440,100,1,4,0,440,60,0,0,0,3273,1,1
1,2,2200,100,0,0,6,2170,100,0,0,0,3274,0,1
0,1,620,90,1,1,5,580,0,1,14,1,3275,1,0
0,2,4960,210,0,0,6,4810,210,0,0,0,3276,1,1
0,3,0,0,0,6,0,0,0,1,1,1,3277,1,0
0,3,630,120,0,0,6,520,120,1,7,1,3278,1,1
1,2,3380,3450,3,3,0,570,2030,0,0,0,3279,0,1
0,3,20,20,2,6,0,20,0,0,0,0,3280,1,1
0,3,130,130,1,6,0,50,130,0,0,0,3281,1,1
1,1,30,30,1,6,0,0,0,1,1,1,3282,0,1
0,3,3020,120,0,0,0,2810,100,0,0,0,3283,1,1
0,2,1250,60,0,0,0,1250,60,0,0,0,3284,1,1
1,3,7450,3100,0,0,1,4470,3100,1,2,1,3285,0,1
0,3,40,40,2,6,0,0,0,1,1,1,3286,1,1
1,3,460,70,0,0,0,370,40,1,13,1,3287,0,0
0,2,1470,420,0,0,2,1470,150,0,0,0,3288,1,1
1,2,30,30,2,6,0,30,0,1,2,1,3289,0,1
0,2,70,0,0,6,0,70,0,0,0,0,3290,1,0
0,3,1120,150,0,0,0,790,150,2,4,1,3291,1,0
1,1,20,20,2,6,0,10,10,0,0,0,3292,0,1
0,3,930,170,0,0,6,890,50,0,0,0,3293,1,1
0,3,2290,240,0,6,0,2110,240,0,0,0,3294,1,1
1,2,2500,2290,1,1,5,2460,90,1,6,1,3295,0,0
0,2,590,40,0,1,3,550,40,0,0,0,3296,1,1
1,1,220,60,0,6,0,90,60,1,2,1,3297,0,1
0,2,250,20,2,6,0,250,0,1,9,1,3298,1,0
0,2,10560,430,0,0,5,10210,430,1,2,1,3299,1,0
1,1,930,70,0,0,6,910,0,2,5,1,3300,0,1
0,2,610,40,0,0,6,610,40,0,0,0,3301,1,1
0,2,560,50,0,0,6,540,0,1,8,1,3302,1,0
1,2,2940,150,0,5,0,2590,150,0,0,0,3303,0,1
0,2,1100,310,0,6,0,1100,90,0,0,0,3304,1,0
0,1,2410,80,0,0,2,2410,80,0,0,0,3305,1,1
1,2,20,20,1,6,0,0,0,0,0,0,3306,0,1
0,2,740,620,3,4,0,740,60,0,0,0,3307,1,1
0,2,310,40,0,1,4,240,40,0,0,0,3308,1,1
1,2,110,110,2,6,0,80,110,0,0,0,3309,0,1
1,3,3300,240,0,0,2,3280,240,1,6,1,3310,0,0
0,3,4120,170,0,0,0,4120,170,0,0,0,3311,1,1
1,3,320,260,1,6,0,320,180,0,0,0,3312,0,1
0,3,970,970,3,6,0,30,40,0,0,0,3313,1,1
0,3,30,30,2,6,0,0,0,0,0,0,3314,1,1
1,2,6580,6140,3,3,0,600,780,0,0,0,3315,0,1
0,3,7890,2730,0,0,0,7890,770,0,0,0,3316,1,1
0,3,230,180,2,6,0,230,180,0,0,0,3317,0,1
1,2,220,100,1,6,0,220,100,1,2,1,3318,0,0
0,2,190,140,1,6,0,160,10,1,2,1,3319,1,1
1,3,400,400,1,6,0,120,110,0,0,0,3320,0,1
1,2,160,40,0,4,0,130,40,0,0,0,3321,0,1
0,3,1130,0,0,5,0,1130,0,0,0,0,3322,1,1
1,1,1550,60,0,1,3,1550,60,0,0,0,3323,0,1
0,2,4030,150,0,0,5,3990,150,1,5,1,3324,1,1
0,3,4400,210,0,0,6,4210,200,0,0,0,3325,1,0
0,2,2540,240,1,5,1,2540,0,0,0,0,3326,1,1
0,3,2370,2460,3,6,0,530,60,0,0,0,3327,1,0
1,2,4480,310,0,3,0,4480,140,0,0,0,3328,0,1
1,2,320,100,0,6,0,120,30,1,2,1,3329,0,1
0,2,1520,60,0,0,6,1510,0,1,3,1,3330,1,1
0,2,160,30,0,6,0,130,30,0,0,0,3331,1,1
1,3,100,100,3,6,0,0,0,0,0,0,3332,0,0
1,2,560,560,3,6,0,0,560,0,0,0,3333,0,1
1,3,590,130,1,6,0,590,10,0,0,0,3334,0,1
1,1,1200,60,0,0,6,1200,50,0,0,0,3335,0,0
0,3,710,80,0,0,0,640,0,1,11,1,3336,1,0
0,2,2230,160,0,0,2,1470,110,1,2,1,3337,1,1
0,1,280,60,0,0,5,240,40,1,11,1,3338,1,1
1,3,1290,690,2,6,0,1290,50,0,0,0,3339,0,0
0,2,450,350,1,5,0,450,210,0,0,0,3340,1,1
1,2,3010,3240,2,5,0,180,60,0,0,0,3341,0,1
0,2,1410,60,0,0,1,1410,40,0,0,0,3342,1,1
1,2,17680,610,0,0,5,8740,610,0,0,0,3343,0,0
1,1,950,80,0,0,6,820,80,1,10,1,3344,0,0
0,2,0,240,1,6,0,0,0,1,1,1,3345,1,0
1,2,80,0,0,6,0,80,0,1,4,1,3346,0,0
0,3,1820,70,0,0,6,1680,60,0,0,0,3347,1,1
0,1,1960,140,0,0,1,1740,90,2,6,1,3348,1,1
0,3,0,0,6,6,0,0,0,1,1,1,3349,1,1
1,2,740,60,0,0,1,710,0,1,12,1,3350,0,0
0,2,310,60,0,0,6,280,40,0,0,0,3351,1,1
0,3,60,4180,2,6,0,0,0,0,0,0,3352,1,1
1,3,1440,150,0,0,0,1170,150,1,8,1,3353,0,1
1,1,2580,150,0,2,0,2580,80,0,0,0,3354,0,1
1,2,11400,470,0,0,3,11090,470,0,0,0,3355,0,1
0,2,1490,150,0,0,0,1260,60,1,2,1,3356,1,1
1,1,1240,90,0,0,1,1150,50,1,2,1,3357,0,0
1,2,3270,240,0,0,1,3270,120,1,2,1,3358,0,0
0,2,4020,150,0,0,1,4020,90,1,2,1,3359,1,1
1,2,4400,320,0,0,6,4250,180,1,2,1,3360,0,1
1,3,170,170,4,6,0,60,140,1,2,1,3361,0,1
0,2,4580,3050,2,4,1,4580,0,0,0,0,3362,1,1
1,2,12680,550,0,0,6,12680,510,0,0,0,3363,0,0
1,2,240,240,3,6,0,180,220,1,2,1,3364,0,0
1,3,0,0,0,6,0,0,0,1,1,1,3365,0,0
0,2,8610,1390,0,0,6,7890,1390,1,4,1,3366,1,1
1,2,10,10,0,6,0,10,10,0,0,0,3367,0,0
0,2,1470,70,0,2,0,1470,70,0,0,0,3368,1,1
0,1,350,210,0,1,0,270,0,1,5,1,3369,1,1
0,2,1100,90,0,0,6,1100,80,0,0,0,3370,1,0
1,2,1550,60,0,0,0,1400,60,0,0,0,3371,0,1
0,2,2710,150,0,0,0,2450,120,0,0,0,3372,1,1
0,3,0,0,0,6,0,0,0,0,0,0,3373,1,1
1,3,550,100,1,6,0,550,90,0,0,0,3374,0,1
1,1,190,0,0,6,0,190,0,0,0,0,3375,0,1
0,2,3910,120,0,4,0,3910,120,0,0,0,3376,1,1
1,2,1520,110,0,3,2,1500,50,0,0,0,3377,0,1
0,3,0,0,0,6,0,0,0,1,20,1,3378,1,1
0,3,450,740,3,6,0,50,140,0,0,0,3379,1,1
0,1,590,590,2,2,4,530,40,0,0,0,3380,1,1
0,2,120,40,1,6,0,90,40,0,0,0,3381,1,1
1,1,1250,150,0,0,0,1230,150,0,0,0,3382,0,1
1,2,590,150,0,6,0,320,0,2,7,1,3383,0,0
1,2,970,970,2,6,0,10,970,0,0,0,3384,0,0
1,3,620,800,3,6,0,200,530,0,0,0,3385,0,1
0,3,160,190,2,6,0,160,190,0,0,0,3386,1,1
1,3,210,210,2,6,0,60,40,0,0,0,3387,0,1
0,2,600,580,1,0,4,560,50,0,0,0,3388,1,1
1,1,4800,220,0,0,0,4600,0,1,5,1,3389,0,1
0,2,300,50,0,0,0,200,0,1,3,1,3390,1,0
1,3,30,1660,2,6,0,0,0,0,0,0,3391,0,1
1,2,3770,310,0,4,1,3540,310,0,0,0,3392,0,1
0,3,2850,430,1,3,0,2540,430,0,0,0,3393,1,1
0,3,80,90,2,6,0,50,20,2,4,1,3394,1,1
1,2,4960,190,0,0,0,4960,190,0,0,0,3395,0,1
0,3,5430,5620,1,1,1,0,5620,1,1,1,3396,1,1
1,2,390,40,0,0,0,350,0,1,3,1,3397,0,0
1,2,410,410,1,6,0,0,0,1,1,1,3398,0,1
0,1,200,40,0,6,0,200,30,0,0,0,3399,1,0
1,3,5220,5080,1,3,0,810,50,0,0,0,3400,0,1
0,2,3470,180,0,0,2,3470,180,0,0,0,3401,1,1
1,2,260,240,2,6,0,160,0,1,2,1,3402,0,0
0,1,1080,1080,2,6,0,0,1080,1,1,1,3403,1,1
1,2,1640,180,0,0,0,1310,90,1,2,1,3404,0,1
0,3,2080,450,0,6,0,2080,50,0,0,0,3405,1,1
0,3,1450,120,0,3,0,1450,120,0,0,0,3406,1,1
1,1,340,340,3,2,0,270,180,0,0,0,3407,0,1
0,3,1270,1280,3,6,0,70,220,0,0,0,3408,1,1
1,2,220,450,4,6,0,220,10,0,0,0,3409,0,1
0,2,290,60,0,1,2,230,60,0,0,0,3410,1,0
0,3,310,120,0,6,0,160,120,0,0,0,3411,1,1
0,2,410,810,5,6,0,0,410,0,0,0,3412,1,1
0,3,2890,230,0,0,0,2710,0,1,7,1,3413,1,0
1,2,1020,840,2,6,0,1020,10,0,0,0,3414,0,1
1,2,5850,270,0,0,5,5620,240,0,0,0,3415,0,1
0,2,3970,200,0,0,6,3840,200,0,0,0,3416,1,1
1,1,1560,90,0,6,0,1520,90,0,0,0,3417,0,1
1,1,1700,1620,0,0,3,1700,90,1,2,1,3418,0,1
1,3,3060,2800,1,2,0,70,30,0,0,0,3419,0,1
0,2,13020,5350,1,2,3,12480,550,0,0,0,3420,1,1
0,3,100,120,1,6,0,90,0,1,3,1,3421,1,1
0,2,1760,920,1,0,0,820,60,0,0,0,3422,1,1
1,1,1870,90,0,0,3,1840,90,0,0,0,3423,0,0
0,2,1460,60,0,1,0,1460,40,0,0,0,3424,1,1
0,2,6170,180,0,1,3,5680,180,0,0,0,3425,1,1
1,3,1990,920,1,6,0,1290,320,0,0,0,3426,0,1
0,2,370,140,0,0,0,190,140,1,2,1,3427,1,1
0,3,130,150,5,6,0,0,0,1,1,1,3428,1,1
0,1,270,710,3,6,0,0,0,0,0,0,3429,1,1
1,2,170,170,2,6,0,110,70,1,2,1,3430,0,0
1,1,220,220,3,6,0,130,60,0,0,0,3431,0,1
0,3,60,20,1,6,0,60,0,1,4,1,3432,1,1
0,3,570,90,0,0,3,450,90,0,0,0,3433,1,1
1,3,230,230,2,6,0,10,10,0,0,0,3434,0,0
1,2,0,0,0,6,0,0,0,1,1,1,3435,0,1
0,2,140,30,0,6,0,110,30,0,0,0,3436,0,1
1,1,5160,4910,1,1,0,5160,230,0,0,0,3437,0,1
1,3,660,760,2,6,0,120,50,0,0,0,3438,0,1
1,3,1500,950,3,6,0,200,0,0,0,0,3439,0,1
0,2,590,50,0,6,0,490,50,0,0,0,3440,1,1
0,3,1500,170,0,0,0,1210,170,1,8,1,3441,1,1
1,2,30,60,3,6,0,0,0,1,1,1,3442,0,0
1,3,80,180,4,6,0,20,40,1,1,1,3443,0,1
0,3,80,250,3,6,0,20,80,0,0,0,3444,1,1
0,1,190,40,1,6,0,160,30,0,0,0,3445,0,1
0,2,6070,240,0,0,6,6070,240,0,0,0,3446,1,0
0,3,190,1060,5,6,0,50,90,0,0,0,3447,1,0
0,3,4650,6150,1,0,5,4430,340,0,0,0,3448,1,1
1,2,260,290,4,6,0,20,0,1,1,1,3449,0,1
0,2,160,0,0,6,0,160,0,0,0,0,3450,1,0
0,3,1430,180,0,0,5,1190,180,1,2,1,3451,1,1
1,2,2430,70,0,0,2,2430,70,0,0,0,3452,0,1
1,2,80,80,1,6,0,80,0,0,0,0,3453,0,1
1,2,620,70,0,0,6,530,40,1,2,1,3454,0,1
1,2,900,60,0,0,0,840,60,0,0,0,3455,0,1
0,3,810,370,0,0,0,440,0,1,11,1,3456,1,1
1,2,6230,460,0,0,0,5770,310,1,11,1,3457,0,0
1,2,6050,110,0,0,1,6050,90,0,0,0,3458,0,1
0,2,1730,240,0,3,0,1180,240,1,2,1,3459,1,0
1,1,1930,310,0,0,0,1930,150,0,0,0,3460,0,1
0,2,490,90,0,0,0,390,90,1,2,1,3461,0,1
1,2,6230,280,0,0,6,6100,280,0,0,0,3462,0,1
0,1,900,1480,2,3,3,0,1020,0,0,0,3463,1,1
0,3,1810,1810,2,6,0,990,1300,0,0,0,3464,1,1
1,2,150,150,3,6,0,150,90,0,0,0,3465,0,1
1,3,40,40,1,6,0,30,30,0,0,0,3466,0,1
0,3,4550,210,0,0,3,4480,210,0,0,0,3467,1,1
1,1,0,0,0,6,0,0,0,1,1,1,3468,0,1
1,2,3860,180,0,0,0,3860,140,0,0,0,3469,0,1
0,3,60,90,2,6,0,0,0,1,1,1,3470,1,0
1,3,360,160,1,3,0,320,80,1,2,1,3471,0,0
0,2,5660,240,0,0,6,5650,210,0,0,0,3472,1,1
0,3,1860,210,0,6,0,1860,210,0,0,0,3473,1,1
1,2,550,60,0,0,0,500,60,0,0,0,3474,0,1
0,2,570,40,0,0,6,550,40,0,0,0,3475,1,1
0,2,530,90,0,0,0,450,40,0,0,0,3476,1,0
0,1,4570,240,3,3,0,4380,240,0,0,0,3477,1,1
0,3,950,950,2,6,0,330,120,0,0,0,3478,1,1
0,2,6800,2890,0,1,0,6800,150,0,0,0,3479,1,1
0,3,60,60,3,6,0,20,30,0,0,0,3480,1,1
0,3,720,60,0,0,0,610,50,1,6,1,3481,1,0
0,3,110,80,1,6,0,110,80,0,0,0,3482,1,1
1,3,1520,120,0,0,3,1480,70,0,0,0,3483,0,0
0,2,3060,150,0,0,5,3040,150,0,0,0,3484,1,1
1,1,1470,120,0,0,5,1370,120,2,8,1,3485,0,0
0,2,1120,1120,2,3,0,10,20,0,0,0,3486,1,1
0,3,20,20,2,6,0,0,0,0,0,0,3487,1,1
1,3,900,60,0,0,4,860,60,1,2,1,3488,0,1
0,3,950,60,0,3,0,950,60,0,0,0,3489,1,1
1,3,1350,1350,2,4,0,40,40,0,0,0,3490,0,0
0,3,2280,920,1,3,0,2220,160,0,0,0,3491,1,1
1,2,6120,310,0,0,2,6120,190,0,0,0,3492,0,1
0,2,370,40,0,6,0,340,40,0,0,0,3493,1,1
0,2,3090,150,0,0,4,3010,150,1,6,1,3494,1,1
1,1,1100,1100,3,5,0,0,220,1,1,1,3495,0,1
0,3,1530,50,0,0,1,1530,50,0,0,0,3496,1,1
1,2,1050,1070,3,6,0,70,170,0,0,0,3497,0,1
0,3,410,310,3,5,0,70,180,1,2,1,3498,1,1
1,2,250,90,2,6,0,250,70,0,0,0,3499,0,0
1,1,660,90,0,0,0,540,50,1,12,1,3500,0,0
1,1,2240,150,0,6,0,1660,150,0,0,0,3501,0,1
0,2,4500,150,0,0,0,4040,150,0,0,0,3502,1,1
0,3,1050,890,1,4,0,160,890,0,0,0,3503,1,0
1,3,180,180,2,6,0,10,10,0,0,0,3504,0,1
0,3,930,180,0,4,0,930,180,0,0,0,3505,1,1
0,1,260,260,0,6,0,260,260,0,0,0,3506,1,1
1,2,1360,150,0,0,2,1360,90,0,0,0,3507,0,1
0,3,160,160,2,6,0,30,40,1,4,1,3508,1,1
0,2,1460,100,0,0,6,1460,0,1,8,1,3509,1,0
0,2,620,40,0,0,0,610,40,0,0,0,3510,1,1
0,3,8520,8520,1,2,0,810,40,0,0,0,3511,1,1
0,3,1450,120,0,0,0,1330,0,1,12,1,3512,1,0
1,2,270,140,1,6,0,180,90,0,0,0,3513,0,1
0,2,2190,90,0,0,0,2190,80,0,0,0,3514,1,1
0,2,60,60,2,6,0,10,10,0,0,0,3515,1,1
0,2,3590,480,0,0,0,3380,200,0,0,0,3516,1,1
0,3,310,310,1,6,0,0,310,1,1,1,3517,1,1
1,3,120,120,3,6,0,30,40,0,0,0,3518,0,1
1,2,11900,610,0,0,0,11720,460,0,0,0,3519,0,1
1,3,0,120,1,6,0,0,0,1,1,1,3520,0,1
1,2,1820,1530,1,1,0,1060,160,0,0,0,3521,0,1
0,3,590,90,0,1,0,520,60,0,0,0,3522,1,1
1,2,20,20,2,6,0,0,0,0,0,0,3523,0,1
1,2,1660,60,0,0,2,1660,60,0,0,0,3524,0,1
0,3,170,2740,3,6,0,100,130,0,0,0,3525,1,1
1,2,2150,100,0,0,6,2150,100,0,0,0,3526,0,1
1,2,330,60,0,0,0,240,60,1,12,1,3527,0,1
1,2,2110,90,0,0,0,2110,90,0,0,0,3528,0,1
0,3,0,0,0,6,0,0,0,1,1,1,3529,1,1
1,1,10,20,1,6,0,10,20,0,0,0,3530,0,1
0,1,940,90,0,6,0,820,90,1,4,1,3531,1,1
0,2,5060,230,0,0,6,4990,190,0,0,0,3532,1,1
0,2,40,30,3,6,0,10,30,0,0,0,3533,1,0
1,1,1490,60,0,0,0,1490,60,0,0,0,3534,0,1
1,3,600,90,0,1,0,490,90,1,8,1,3535,0,0
0,2,580,120,0,4,0,260,120,1,2,1,3536,1,1
1,2,6720,260,0,0,6,6610,260,1,25,1,3537,0,0
1,3,180,120,2,6,0,180,120,0,0,0,3538,0,0
1,1,950,150,0,0,6,770,0,1,18,1,3539,0,0
1,2,260,330,2,6,0,140,0,1,5,1,3540,0,0
0,2,1680,90,0,0,0,1680,90,0,0,0,3541,1,1
0,2,180,180,1,3,0,170,30,0,0,0,3542,1,1
1,3,1180,150,0,3,0,610,90,0,0,0,3543,0,1
0,3,0,0,0,6,0,0,0,1,1,1,3544,1,0
1,2,760,60,0,0,0,630,50,0,0,0,3545,0,1
0,2,1820,150,0,0,0,1820,90,0,0,0,3546,1,1
1,1,5840,120,0,0,0,5840,120,0,0,0,3547,0,1
1,2,640,50,0,0,6,610,50,1,5,1,3548,0,0
1,2,890,440,3,3,0,640,310,0,0,0,3549,0,1
1,2,90,90,2,6,0,60,0,1,5,1,3550,0,0
1,3,1130,1130,3,6,0,110,570,0,0,0,3551,0,1
1,2,1540,610,1,1,3,1450,90,1,2,1,3552,0,1
0,3,2660,2660,1,1,5,980,250,0,0,0,3553,1,1
1,2,2470,210,0,0,6,2310,210,2,4,1,3554,0,1
1,3,3020,150,0,0,1,1380,50,0,0,0,3555,0,1
0,3,420,340,2,6,0,30,100,0,0,0,3556,1,1
1,1,2700,150,0,0,3,2660,120,0,0,0,3557,0,1
0,2,110,410,4,4,0,30,80,0,0,0,3558,1,1
0,3,10,20,2,6,0,10,0,0,0,0,3559,1,1
1,1,330,80,0,6,0,230,80,1,12,1,3560,0,0
0,2,2070,90,0,0,0,1890,90,1,12,1,3561,1,0
1,2,940,0,0,5,0,940,0,0,0,0,3562,0,0
0,2,3800,2750,1,0,5,3800,200,1,6,1,3563,1,0
1,2,140,140,1,6,0,70,70,0,0,0,3564,0,1
0,3,30,30,3,6,0,30,0,0,0,0,3565,1,0
1,2,12160,770,0,0,3,12160,610,0,0,0,3566,0,1
1,3,8620,370,0,0,6,8450,370,1,9,1,3567,0,1
0,3,130,90,1,6,0,130,0,1,5,1,3568,1,0
0,3,3900,200,0,0,0,3850,190,0,0,0,3569,1,1
0,3,2200,150,0,0,0,2030,150,0,0,0,3570,1,1
1,1,5540,240,0,0,6,5540,240,0,0,0,3571,0,1
1,2,620,50,0,0,6,570,0,2,7,1,3572,0,1
0,3,310,80,0,0,5,230,80,1,2,1,3573,1,0
1,3,2490,120,0,0,6,2480,110,0,0,0,3574,0,1
0,1,1860,210,0,0,6,1640,210,1,12,1,3575,1,1
0,3,1590,1620,4,6,0,130,590,0,0,0,3576,1,1
0,1,60,60,2,6,0,20,60,1,6,1,3577,1,0
0,3,20,20,3,6,0,0,10,1,1,1,3578,1,1
1,1,310,80,0,0,5,220,80,1,6,1,3579,0,1
1,3,20,20,2,6,0,10,20,0,0,0,3580,0,0
1,2,260,60,1,6,0,260,40,0,0,0,3581,0,1
1,2,1220,530,2,6,0,1220,260,0,0,0,3582,0,1
1,1,230,80,0,0,0,110,80,1,8,1,3583,0,0
1,1,920,150,0,5,0,770,150,0,0,0,3584,0,1
1,2,0,0,0,6,0,0,0,1,1,1,3585,0,1
1,3,20,20,1,6,0,0,0,1,1,1,3586,0,1
1,2,10,40,1,6,0,10,10,0,0,0,3587,0,1
1,3,440,20,0,6,0,440,20,0,0,0,3588,0,1
0,2,1630,160,0,0,0,1500,0,1,13,1,3589,1,0
1,2,570,50,0,0,4,460,40,0,0,0,3590,0,1
0,3,160,160,3,6,0,150,120,0,0,0,3591,1,1
0,1,620,110,0,0,6,560,50,2,4,1,3592,0,0
1,3,2040,160,0,0,1,1720,120,1,6,1,3593,0,1
1,2,15470,920,0,0,6,15470,640,0,0,0,3594,0,0
0,1,6390,200,0,0,1,6390,200,0,0,0,3595,1,1
0,2,2400,110,0,0,3,2350,110,1,2,1,3596,1,0
1,2,1330,170,0,0,2,1250,170,1,6,1,3597,0,1
1,3,360,360,2,6,0,0,360,1,1,1,3598,0,1
0,2,310,310,4,6,0,10,150,1,2,1,3599,1,1
1,2,0,0,0,6,0,0,0,1,1,1,3600,0,1
0,2,0,0,0,6,0,0,0,1,1,1,3601,1,0
1,0,2140,90,0,0,0,2140,90,0,0,0,3602,0,1
0,3,200,350,3,6,0,0,70,1,1,1,3603,1,1
1,2,1540,80,0,0,0,1540,50,0,0,0,3604,0,1
0,2,950,80,0,0,6,830,0,2,8,1,3605,1,0
1,3,2600,130,0,6,0,2560,110,0,0,0,3606,0,1
1,3,970,90,0,6,0,830,50,1,6,1,3607,0,1
0,3,6760,3050,0,0,0,6470,300,0,0,0,3608,1,1
0,3,2620,2110,2,4,0,1630,2110,0,0,0,3609,1,1
0,3,6250,280,0,0,3,6230,270,0,0,0,3610,1,1
1,2,5720,5720,4,5,0,750,5720,0,0,0,3611,0,1
0,2,2480,200,0,0,6,2230,100,1,4,1,3612,1,1
0,1,380,380,1,0,0,360,40,0,0,0,3613,1,0
0,1,2110,1220,1,1,0,110,1220,1,1,1,3614,1,1
1,1,14530,1810,0,0,1,14530,1810,0,0,0,3615,0,1
0,3,310,120,0,0,4,310,50,0,0,0,3616,1,1
1,1,540,540,2,6,0,440,220,0,0,0,3617,0,1
1,1,2120,2120,2,5,0,10,50,1,2,1,3618,0,0
1,3,500,130,4,6,0,500,20,0,0,0,3619,0,0
0,3,100,80,3,6,0,100,20,0,0,0,3620,1,1
1,2,1700,60,0,0,0,1670,60,0,0,0,3621,0,1
1,3,960,120,0,5,0,550,60,0,0,0,3622,0,1
0,3,6430,160,0,3,1,6430,160,0,0,0,3623,1,0
1,2,960,960,2,6,0,960,960,0,0,0,3624,0,1
1,2,510,510,3,6,0,0,80,1,1,1,3625,0,0
0,2,1550,70,0,0,3,1550,70,0,0,0,3626,1,1
0,1,2630,110,0,0,1,1440,60,0,0,0,3627,1,1
1,2,1410,60,0,6,0,1200,60,0,0,0,3628,0,1
1,1,1830,550,0,0,0,1240,60,0,0,0,3629,0,1
0,2,170,170,2,6,0,100,170,0,0,0,3630,1,1
0,3,1530,920,1,6,0,630,290,0,0,0,3631,1,1
1,2,1480,580,0,0,2,1480,70,0,0,0,3632,0,1
0,1,2230,700,0,6,0,2230,0,1,3,1,3633,1,0
1,2,2240,210,0,3,0,2200,120,0,0,0,3634,0,1
1,2,1910,160,0,3,0,1910,150,0,0,0,3635,0,1
0,1,280,30,0,6,0,200,30,1,2,1,3636,1,1
1,2,540,120,0,0,2,520,40,0,0,0,3637,0,0
1,2,4300,310,0,0,6,4050,210,0,0,0,3638,0,1
1,2,3240,90,0,0,2,3240,90,0,0,0,3639,0,1
0,1,1020,110,0,0,0,900,0,1,13,1,3640,1,1
0,3,830,220,1,6,0,830,220,0,0,0,3641,1,1
1,2,2450,90,0,0,3,2400,90,0,0,0,3642,0,1
1,2,1570,480,2,5,0,1570,480,0,0,0,3643,0,0
1,2,890,60,0,0,6,840,50,2,4,1,3644,0,1
0,2,5740,430,0,0,0,4940,210,0,0,0,3645,1,1
1,1,1080,1080,3,6,0,330,1050,0,0,0,3646,0,1
1,2,1460,910,1,6,0,200,10,0,0,0,3647,0,1
1,2,1610,1570,2,5,0,1610,0,2,4,1,3648,0,1
0,1,20,20,1,6,0,20,0,1,2,1,3649,1,1
1,2,2520,110,0,0,0,2520,110,0,0,0,3650,0,1
1,2,3400,180,0,0,6,3400,180,0,0,0,3651,0,1
1,2,5690,550,0,2,3,5690,550,0,0,0,3652,0,1
1,1,2920,160,0,0,5,2870,120,0,0,0,3653,0,1
1,2,1320,670,2,3,0,1320,160,0,0,0,3654,0,1
0,1,210,210,3,6,0,40,210,0,0,0,3655,1,1
0,2,3480,180,0,0,6,3400,180,1,10,1,3656,1,1
1,2,3880,470,0,0,2,3180,170,0,0,0,3657,0,1
0,2,470,140,1,6,0,470,130,0,0,0,3658,1,1
1,2,2420,1100,0,3,0,1630,1100,0,0,0,3659,0,1
0,3,2330,170,0,6,0,2250,150,0,0,0,3660,1,1
0,2,370,370,2,6,0,50,0,0,0,0,3661,1,1
0,2,2430,2330,1,4,0,10,10,0,0,0,3662,1,1
0,2,30,0,0,6,0,30,0,1,16,1,3663,1,0
0,1,500,500,1,6,0,200,30,1,9,1,3664,1,1
1,2,1490,240,0,3,0,1110,180,0,0,0,3665,0,1
0,3,11650,920,0,0,3,11650,460,0,0,0,3666,1,1
1,0,980,60,0,6,0,890,60,0,0,0,3667,0,1
1,1,180,90,2,6,0,180,60,1,5,1,3668,0,1
0,3,380,380,2,6,0,240,40,0,0,0,3669,1,1
0,2,0,0,0,6,0,0,0,1,1,1,3670,1,1
0,2,150,260,3,6,0,20,20,0,0,0,3671,1,1
0,3,800,0,0,5,0,800,0,0,0,0,3672,1,0
1,1,540,100,0,0,5,440,100,1,10,1,3673,0,0
0,3,830,500,2,6,0,830,0,0,0,0,3674,1,1
1,2,300,30,0,0,4,210,30,1,2,1,3675,0,1
0,3,680,490,1,6,0,10,10,0,0,0,3676,1,1
1,1,10,20,1,6,0,10,10,0,0,0,3677,0,1
0,2,550,40,0,4,0,520,40,0,0,0,3678,1,1
0,3,470,310,2,6,0,400,290,0,0,0,3679,1,1
0,3,310,30,0,4,0,300,30,0,0,0,3680,1,1
1,2,10160,330,0,0,0,10160,330,1,2,1,3681,0,0
0,2,610,650,1,1,5,510,50,1,2,1,3682,1,1
0,2,1540,250,1,3,3,1540,250,0,0,0,3683,1,1
1,2,4030,210,0,0,3,3970,210,0,0,0,3684,0,1
0,3,820,910,3,6,0,350,280,0,0,0,3685,1,1
1,2,2120,150,0,0,4,2000,0,1,10,1,3686,0,1
0,2,400,40,0,0,0,390,40,0,0,0,3687,1,0
0,2,9070,340,0,0,5,9070,0,1,3,1,3688,1,1
1,2,0,0,0,6,0,0,0,1,1,1,3689,0,1
